4	Appreciative (Grateful)	LOL...I was having a rough day.  Thanks for the smile!
16	Silly	Who's going to sing in my boat?
25	Cheerful	Oh yay! I hope those people did a good job :) This would be such a beautiful place to golf
17	Idealistic	I think it would be ideal to put in a baby's room.
10	Energetic	Wow! What a gorgeous place! I'm going hiking here asap!
20	Logical	this must be a horse race
12	Hateful	You can't hold hate in your heart while seeing this baby.
32	Fanatical	We need to take a tactical approach to this game, suit up for the win.
2	Sarcastic	wish i was here not
22	Miserable	Pants that tight drive me nuts.
33	Childish	It is cool how the chairs are different colors
15	Formal	Excuse me, but I am having trouble reading what is written on the sign. Would you mind clarifying for me what it says if you have a free moment? I would appreciate it. Thank you!
4	Appreciative (Grateful)	The man threads the surf board though the wave like a needle.
13	Paranoid	Not quite sure if their cause is good or bad.
32	Fanatical	This is my favorite kind of dog, I just hate how it kills other dogs when I tell it to be nice.
14	Calm	This couple seems very happy.
12	Hateful	This area is plain ugly. Demolish it and build a mall over it.
24	Happy	What a wonderful nature sight to see. Birds creating habitat out of total destruction
14	Calm	These are words to live by if you plan on staying sane.
33	Childish	I would like to climb to the top of that, and if they didn't let me I would hold my breath.
26	Lazy	This needs to be cleaned out.
12	Hateful	This reminds me of getting water from a well when I was a kid.  I could not stand doing it.
24	Happy	Takes me back to my love of trains as a young boy.
28	Dull	They seem to like skating.
30	Gentle	I love the way they dance.
7	Kind	What a lovely photo! Thank you for sharing this healthy and pretty image! You are wonderful :) :) <3 <3
2	Sarcastic	And so the sun shown on day four of vacation.  Civilization is no where to be found. Sigh.
12	Hateful	What a waste of such fine art.
4	Appreciative (Grateful)	What a grateful looking woman
20	Logical	This plane is the right size to be able to land in this spot.
5	Imaginative	A yellow orb glides into a basket woven of chain
6	Arrogant	This child has no idea how to bowl.
6	Arrogant	I'm pretty sure I've seen nicer places, and honestly, my backyard has a lot prettier qualities.
34	Emotional	Seeing these bicycles remind me of my best friend that died in high school. We used to love biking together..
26	Lazy	What a lowly flower. I bet it sleeps all day.
15	Formal	I do beleive that everyone finds my photos exceptionally stunning.
7	Kind	Gorgeous example of Mother Nature's gifts!
6	Arrogant	I would be the best at staying here.
27	Mystical	I just saw a Mermaid?
16	Silly	This looks like the White House.
15	Formal	Mr Bushwick, dean of abnormal studies
3	Eloquent (Well-spoken, Expressive)	Looking at this shade of indigo gives one a sense of both calm and place.
7	Kind	All the boaters were helping each there out
22	Miserable	How terrible to be fat and wet all the time?
26	Lazy	Urggh. I don't want to walk all the way to the fountain.
25	Cheerful	What a bright colored scarf
33	Childish	That sea turtle is so big!! It's just like the one from my favorite cartoon!
28	Dull	A bunch of kids playing soccer
26	Lazy	I don't have the time to make sure my pictures of people walking down the street are lined up or even in focus.
24	Happy	I really like these old buildings
13	Paranoid	I would be afraid that this beautiful ceiling would fall in on me.
24	Happy	What a beautiful background! Where are you?
32	Fanatical	TURTLES ARE THE BEST THING IN THE WORLD I love turtles more than anything!
17	Idealistic	Things are all great in the world.
22	Miserable	Just watching him run is making my knees hurt, Soccer doesn't even look fun.
6	Arrogant	I don't care about surfing, I do not care, keep me away from the water!
0	Adventurous	I bet we would make a great team traveling!
1	Narcissistic (Self-centered, Egotistical)	I think I'm a better hockey player than these guys.
5	Imaginative	"The home of burgers and ""magic"""
2	Sarcastic	Oh yea, I love to just stare at walls.
6	Arrogant	I can design a better structure than that!
4	Appreciative (Grateful)	The people seem to be doing good work together.
34	Emotional	Candle light vigils are a powerful way to pay tribute to those have gone too soon.
6	Arrogant	Well, that is an unimpressive shoreline if I've ever seen one.
34	Emotional	So dark and deep...Love the atmosphere. It makes me sad and gloomy
24	Happy	Taking a break from duties in an open air room relaxes me so much!
1	Narcissistic (Self-centered, Egotistical)	The dirty leaves on the snow were placed there strategically to annoy me
0	Adventurous	I'd love to be out there exploring with these guys.
1	Narcissistic (Self-centered, Egotistical)	I been there before on vacation with my family.
16	Silly	Looks like someone is about to lose the ball!
21	Humorous	I wonder what the mom is thinking.
5	Imaginative	I would like to see more art of this magnitude. Perhaps I could create one myself.
21	Humorous	I love black and white haha
9	Irrational	You can be very indecisive when it comes to making a choice.
6	Arrogant	stupid quote I have ever heard
22	Miserable	I like that they're wearing shorts.
4	Appreciative (Grateful)	Wow, this is the kind of day that makes you want to thank god for the world.
5	Imaginative	Who knows what that frame was for
1	Narcissistic (Self-centered, Egotistical)	i dont really like his shirt
20	Logical	A road less traveled is always an adventure
0	Adventurous	It is exciting to try new places where you can hear good music.  It might not always be good, but finding out is part of the fun!
18	Optimistic	With a poster this crazy, they have to be at least entertaining!
27	Mystical	That's a very crazy looking flower.
5	Imaginative	I'd love to think that the person behind the lens on this one is real proud
14	Calm	what nice group of people.
21	Humorous	If one of you is going to fall, let me know. I want to see if I hear you.
34	Emotional	I would be a wreck trying to navigate the city.
25	Cheerful	It makes me happy to think of what it looks like on the other side.
4	Appreciative (Grateful)	such a great couple to share there special moment
34	Emotional	God bless our brave people in uniform.
29	Brilliant	I guess where there is smoke someone has to be flaming a fire.
29	Brilliant	This facade is a monument that draws the world's intellectuals at large.
22	Miserable	Short lived lives for nothing.
24	Happy	What a treasure this place is!
9	Irrational	Not sure whether I should throw rocks or stand back and pretend to understand the art.
28	Dull	why would you come to watch someone on their laptop?
26	Lazy	He looks like he is getting punched in slow motion.
16	Silly	Clearly the green part is water
29	Brilliant	Rock and roll music is part of the American cultural experience, even if you are not American.
14	Calm	Imagine going for a walk and looking at beautiful flowers.
13	Paranoid	This old man's face looks devious and he's clearly in the government, you really can't trust any of them.
24	Happy	I just love the vibrant colors on these vintage stamps!
10	Energetic	Wow what a massive difference
30	Gentle	Looks like alot of commotion, I like more quiet
3	Eloquent (Well-spoken, Expressive)	This car is a sign of excellence
28	Dull	Whats all the fuss about?
18	Optimistic	This lighthouse has surely guided sailors to safety in the past.
26	Lazy	That man's green tinted skull looks like a relaxing field to rest on
10	Energetic	Snowboarding makes you feel like you are on another planet.
1	Narcissistic (Self-centered, Egotistical)	I believe these are not good enough for me lobsters.  They can do better.  I can do better.
3	Eloquent (Well-spoken, Expressive)	The military indoctrination of our youth is worrying.
1	Narcissistic (Self-centered, Egotistical)	I have road like that on my street
10	Energetic	She can carry her own chair too
0	Adventurous	I'd love to try on those outfits!
0	Adventurous	I really want to learn what this lady is talking about.
16	Silly	i could probably swim that
18	Optimistic	One day I'll have my own apartment and business in the city.
0	Adventurous	I'd love to take one of those boats out at top speed.
16	Silly	let's paper machete one of you
1	Narcissistic (Self-centered, Egotistical)	The polar bear isn't the main attraction, I am.
27	Mystical	What a lovely magical land this is!
34	Emotional	This makes me very sad...
0	Adventurous	Can I eat the flower?  Can I smoke the flower?  I am going to plant a field of flowers and be a pink flower farmer!
2	Sarcastic	Someone should go and tell the cows that they're lost.
15	Formal	This a nice photo.  Good job.
20	Logical	people are enjoying the day
7	Kind	The place  had an air  of nostalgia
33	Childish	Let's play hide and seek!  I bet you can't find me in the picture!
9	Irrational	I can't think of why they would do this.
24	Happy	I really enjoy this kind of beer, it brightens up my day.
21	Humorous	An amazing picture of a drawn diagram.
6	Arrogant	I could have grown a prettier flower
14	Calm	I think that's supposed to be Jesus on the stage, but I'm not sure.
9	Irrational	Those buildings all look like they're flying
9	Irrational	There are enough suitcases to clothe the entire world.
10	Energetic	That's it!? WE need more color in here!
2	Sarcastic	They look like they're amazing singers, not.
33	Childish	Is this car going to crash? AWESOME
13	Paranoid	I think this kid is plotting my revenge.
28	Dull	This architecture features numerous windows and numerous arches and is convex and the building is brown
15	Formal	A very nice photograph of this young man!
32	Fanatical	This information could lead to death or injury.
10	Energetic	Wow, I would pick like 85 of these in an hour I would love to just jump and do that!
27	Mystical	Cats are my spirit animal!
15	Formal	Almost time to take photos
33	Childish	Why would anyone ever want to live in the city.  Theres not a single good thing about it.
18	Optimistic	I wonder what they are playing!
3	Eloquent (Well-spoken, Expressive)	Where does this train lead to?
6	Arrogant	I've traveled here at least 10 times. nice place.
17	Idealistic	These toads will be great for my commercial.
1	Narcissistic (Self-centered, Egotistical)	What is the old man doing?
33	Childish	I can't believe she won and I didn't.
20	Logical	I makes sense to park there.
12	Hateful	I don't like the ocean at all.
24	Happy	Photos of architecture are fantastic. I would love to see a full view of that building.
20	Logical	The colors of the scarf should have been put in the correct order starting with red.
2	Sarcastic	who do these people think they are
4	Appreciative (Grateful)	Thank god we have nice little places like this
4	Appreciative (Grateful)	Music is amazing, looks like a good time.
27	Mystical	The spirits of christmas is decking the halls
24	Happy	This looks like an amazing event!
20	Logical	What a perfect place to go hiking and then sit and have a picnic all according to our schedule!
6	Arrogant	The football player looks a bit full of himself and rude
0	Adventurous	He really tried to lift that
5	Imaginative	You know a male hula hoop team that is not related to the circus place, would make great money.
5	Imaginative	I think this pigeon is going great places
25	Cheerful	I love cheese on pizza!
18	Optimistic	I know that I will find my best friend in this crowd.
6	Arrogant	What a way to try to get support, I don't think this is right.
12	Hateful	i do not enjoy it when poeple hold dogs like that syoud man
3	Eloquent (Well-spoken, Expressive)	The shapely blue van sped on!
9	Irrational	What's with the floating guitar?
7	Kind	Some nice fabrics there sir!
14	Calm	Relaxing and peacful moment to catch out breath after a long day.
22	Miserable	I bet the owner of these cats is single like me. I am going to die with only my cats beside me.
1	Narcissistic (Self-centered, Egotistical)	"""Screw all these people looking at me"""
7	Kind	Hope he has a bright future.
33	Childish	THE WINDOWS MUST HAVE BEEN BUILT BY KIDS
1	Narcissistic (Self-centered, Egotistical)	I am more important then this old looking concrete.
17	Idealistic	His mother should have feed him
25	Cheerful	How wonderful that the generous country has armed guards to protect the citizens jovially marching in the parade.
28	Dull	why would you come to watch someone on their laptop?
2	Sarcastic	Yep, just a few easy-to-assemble parts and you will be back in business.
18	Optimistic	This looks like a family that will continue to actively flourish.
15	Formal	Honor and respect to this man.
2	Sarcastic	If she thinks to hard, she wont be hungry!
16	Silly	Sir Arthur is in the Bone Yard! Enjoy your stay!
10	Energetic	Now I want to listen to Maroon Five!
14	Calm	Peaceful serenity in a lovely pier
14	Calm	Nothing like a leisure cup of coffee and some light reading.
18	Optimistic	These walls tell a great story of history.
21	Humorous	Is that a tour bus with no sides on it at all?
28	Dull	That band looks pretty boring.
6	Arrogant	This guy looks like a total douchebag, and his glasses are terrible.
29	Brilliant	The gentleman to the right of the speaker does not seem to be in the moment.
10	Energetic	I will climb that hill!  I bet I can roll down it too....  Run Forest Run!
20	Logical	kids probably shouldn't see that
3	Eloquent (Well-spoken, Expressive)	This smart young man is easily winning a game of chess against two of his foes
4	Appreciative (Grateful)	These guys protect us and our freedom!  So thankful!!
17	Idealistic	this is a great nutural color
32	Fanatical	This flower is very beautiful
6	Arrogant	this place is so beautiful but it is kind of arrogant to say that.
17	Idealistic	Let's save the world people
9	Irrational	I never lean on rails for fear of falling over.
14	Calm	I'd ride my bike and just enjoy the scenery.
10	Energetic	Oh my gosh! What an adorable little fluff ball!
33	Childish	Lol Piller? Do they sell pills there?
17	Idealistic	Ah, to live like a bird...free and unfettered!
6	Arrogant	Look at all the dirtiness
9	Irrational	This window looks upside down.
15	Formal	What a beautiful couple in a very picturesque setting.
18	Optimistic	very artistic and could be something great
21	Humorous	Little kids draw the cutest things.
34	Emotional	I am so grateful just to be admiring this beach.
9	Irrational	How can buildings be built if the Earth is curved? Flat Earth is the truth!
12	Hateful	This sign needs some work.
7	Kind	she found what she was looking for
25	Cheerful	The upward angles feel like smiles.
0	Adventurous	This is my campers list
34	Emotional	There's something so melancholy about this color. It's an optimistic shade but dulled down like a minor key played on a piano.
17	Idealistic	Can you imagine flying in those???
25	Cheerful	The raccoon and the duck seem to be getting along well.
10	Energetic	Let's pull an all nighter in the city tonight!
5	Imaginative	The fruits are positioned in a symmetrical pattern, suggesting a face.
15	Formal	It is rather impressive that we still hold tools from the past in such high esteem.
7	Kind	Be sure to pick up all your trash when you leave! the water is amazing!
22	Miserable	The cracks in this sidewalk remind me of the many cracks that have formed in my life.
4	Appreciative (Grateful)	I am so thankful for the hard work these men put in to bring us weekly entertainment
29	Brilliant	Two men under a tent
33	Childish	How the class looks when your the only one who comes in the late
4	Appreciative (Grateful)	Building homes, helping out the community
33	Childish	I want to see more purple.
25	Cheerful	Looks fun! Id love to ride.
18	Optimistic	Today's weather is gonna be great for this beach trip!
7	Kind	These plants were donated by a wealthy neighbor.
9	Irrational	I think I need to push to the front of the line so I could be next.
5	Imaginative	It looks like a little bird beak coming out of the center of the flower.
18	Optimistic	What a nice firework! Bright colours have painted the sky
26	Lazy	Woah, the sun is up. that was one wild night of bowling. What happened to summer?
25	Cheerful	This picture gives off a withered yet beautiful look.
27	Mystical	I'm pretty sure this dog was my grandfather.
1	Narcissistic (Self-centered, Egotistical)	This place reminds me of myself.
3	Eloquent (Well-spoken, Expressive)	The mixture of all the beautiful color come together in a harmonic way.
30	Gentle	A serene woman pregnant with a beautiful child.
24	Happy	What a pretty little bug
3	Eloquent (Well-spoken, Expressive)	The formality of this event was extremely apropos tot he message of the speaker, which was one of respect and courtesy.
32	Fanatical	I am so in love with this building, it is a monument in its own history!
29	Brilliant	wow a hotel next to a store..very smart
21	Humorous	A clown sitting in the crowd at a circus.
25	Cheerful	My man putting in work! So happy to see this.
20	Logical	This graffiti is legal and warranted.
24	Happy	I love seeing old text like this, so much history right there.
26	Lazy	I think I will just take a nap next to the flowers.
30	Gentle	I'd like to walk through this field and experience nature, but not leave a mark.
10	Energetic	Those birds are wild. Look at that style.
10	Energetic	We are going to a wild Russian party!
4	Appreciative (Grateful)	I'm so happy this color exists.  What other color would Barney be!?
13	Paranoid	I feel like I've seen this guy before. I'm positive he was following me a few weeks back.
18	Optimistic	Oh, let's pretend to understand this language.
2	Sarcastic	father and son or monkey see monkey do
13	Paranoid	I think that lady is getting ready to kill someone.
0	Adventurous	I wonder where this is going...
0	Adventurous	I wish I could take this airplane all over the world!
0	Adventurous	Love to see things like this while out in nature.
16	Silly	the only officer in the back looks silly.
7	Kind	Oh doesn't that look nice
1	Narcissistic (Self-centered, Egotistical)	I ride on that kind of roller coaster all the time.
7	Kind	Oh how sweet is that little babe
29	Brilliant	These couches were an smart choice.
29	Brilliant	it's time for a strafing run on the paintball squad
2	Sarcastic	Oh look, it's 4 o'clock again. Oh look, it's always 4 o'clock. Can someone please replace that clock's batteries?
28	Dull	They don't have energy to do the chores
12	Hateful	Robots are the worst things ever invented!
12	Hateful	I'm so angry at how happy they look!
29	Brilliant	The team strategized their way to another win.
17	Idealistic	Blue is a very real color.
34	Emotional	The rally touched me so deeply, I was crying.
33	Childish	This tree reminds me of Jack and the Beanstalk, it reaches al the way to the sky!
34	Emotional	I feel sad when I look at the top of this building because it reminds me of how i would like to jump off the ledge
21	Humorous	I always thought green meant money, you know what I'm saying?
20	Logical	This was built to welcome a lot of people
27	Mystical	Ancient clay men leach the dye.
6	Arrogant	What a wild night out.
27	Mystical	I can feel the vibrations of the place just from looking at it.
12	Hateful	Gosh, look at those smile. I bet they are faking a smile. agh!
33	Childish	Ooh it looks just like my favorite toy.
22	Miserable	I am supposed to have a good time here?  How can I with company like THAT?
6	Arrogant	"Pretty amateurish attempt at being ""edgy"""
20	Logical	This beach needs to be protected so the animal are protected.
33	Childish	Playing in mud is cool.
13	Paranoid	That canopy is going to blow away any second! They need to wight it down quickly!
28	Dull	It might be a nice vacation spot, nothing too crazy going on, just somewhere new.
1	Narcissistic (Self-centered, Egotistical)	This drive is taking forever. Hurry up I am sick of sitting here
24	Happy	I'm so excited to be at the park! This map is great to show where we will be going!
17	Idealistic	Beauty can bloom among rocks and thorns.
28	Dull	A student in front of a building.
14	Calm	They're going to get a massage after this.
7	Kind	Gentle birds look so graceful.
7	Kind	Congrats, enjoy your new life
4	Appreciative (Grateful)	metalwork from then pioneered technology today
13	Paranoid	why is he looking at me like that
15	Formal	I am a fan of muffins when out at business breakfast
16	Silly	Wonder what a belly flop off that cliff might be like!
15	Formal	A behind the scenes example of the base of commerce
2	Sarcastic	I bet he can spit real far while he signs!
32	Fanatical	There are two staircases! That is way too many staircases! There should only be one!
1	Narcissistic (Self-centered, Egotistical)	This photo would look 1000% better if I were in i
21	Humorous	A picnic with sushi, take me there.
29	Brilliant	He is the foremost sax player here
10	Energetic	I want to run through these streets.
6	Arrogant	I could take a better picture than that, with a better model too.
21	Humorous	Haha, this guys life looks lit!
29	Brilliant	The beauty and density of the forest made exploring so fun.
10	Energetic	I want to climb this ruin!
2	Sarcastic	The flowers are sooooo beautiful
12	Hateful	That should be more organized and not left junky.
0	Adventurous	WOOT! Can you see me on top of the crane?! This was wicked cool when my friend dared me to scale the construction equipment. I TOTALLY DID IT!
12	Hateful	Her hair needs to be brushed, it's in her face, how gross.
14	Calm	what nice group of people.
1	Narcissistic (Self-centered, Egotistical)	That view is alright, but i would be better to look at
22	Miserable	whoever taking this picture must be falling asleep in boredom
30	Gentle	This is such a sweet, beautiful photo
2	Sarcastic	Look at her hair, its so cute
14	Calm	You handle those scissors so well.
9	Irrational	Oh! My! God!  We will die!!
27	Mystical	4th of July is a mystical time
14	Calm	Nothing like an afternoon meal with some sweet, sweet wine.
2	Sarcastic	why are there stairs leading to open water? just jump
17	Idealistic	This photo is what America was built upon.
21	Humorous	Could that smile be any cheesier?
17	Idealistic	I was so excited when they announced The Simpsons Movie, I thought it would be the perfect end to a franchise.
12	Hateful	they are just too happy and it annoys me
10	Energetic	This is the best photo I have seen all day!
16	Silly	it looks like a box
26	Lazy	She pretended to chop vegetables for the picture, but immediately went back to sitting after this was taken.
29	Brilliant	Looks like a self defense move.
30	Gentle	Dreaming of a beach vacation like...
34	Emotional	Going to the beach always reminds me of the past.  I miss getting to have those long walks with the sea breeze in my hair...
7	Kind	Two lovely girls, best friends forever.
2	Sarcastic	Okay kids, a reminder of how we used to listen to our Cardi B songs.
20	Logical	For directions you'll just go straight around the riverbend
26	Lazy	I think I'll be sleep in that class.
10	Energetic	I am ready to win and will be victorious.
6	Arrogant	How lame, I could think of 10 ways to improve this picture.
15	Formal	A cultural exchange is taking place.
3	Eloquent (Well-spoken, Expressive)	The water is death and the life preserver is life. This contrast makes this picture expressive.
10	Energetic	i love playing with animals
13	Paranoid	What if someone sees me looking at those dresses? Will they assume I'm a cross-dresser?
30	Gentle	This lake makes me feel incredibly calm and at peace.
6	Arrogant	You're not good enough for me, daddy!
10	Energetic	So much floof on that dress, I'd end up tearing it a million times!
15	Formal	This looks like a very casual establishment, made for the working man. It has quite the personality!
3	Eloquent (Well-spoken, Expressive)	A plant waits for an insect to help continue its life cycle.
12	Hateful	What a disgusting and worthless rock.
32	Fanatical	.Ever Food Best .Eat I All Is This
27	Mystical	This is the most magical trophey there is, this man pulled it out of a hat!
3	Eloquent (Well-spoken, Expressive)	It is a mighty fine idea to take breaks regularly while out in the scorching heat.
5	Imaginative	The Coconut catchers were in place.  Now, there will be no more floating Coconuts.
17	Idealistic	It's only through darkness that we can see the light.
34	Emotional	The lanterns drifting away bring a tear to my eye.
25	Cheerful	Snow days for dogs must be incredible!
32	Fanatical	Every molecule is a life form and each one is precious.
22	Miserable	I think these people are having too much fun!
3	Eloquent (Well-spoken, Expressive)	I would like to argue with this young man until we could see the sunrise.
27	Mystical	This cylinder could answer so many mysteries if only stared at a little longer.
34	Emotional	The breakfast on the table brought me to tears, it's the same that my father used to eat every day.
2	Sarcastic	Am i in a golden space.
32	Fanatical	It is this color or no other color
30	Gentle	What a beautiful, tranquil morning. Puts me at peace
25	Cheerful	What a nice picture of a musical group of men. I love their cowboy hats too!
2	Sarcastic	Catching scrawny fish in the smelly harbor.
13	Paranoid	What are they up to? The look suspicious
34	Emotional	It's always scary to be crowded in a football game.
2	Sarcastic	Like sitting on the ground like this is going to accomplish anything..
24	Happy	I just love to watch football
18	Optimistic	Come on guys! Let's win this!
16	Silly	This is such a nice view. I wonder how the sun will rise.
28	Dull	the color is too flat
24	Happy	I just love the snow! It's my favorite part of winter!
34	Emotional	I wonder how many animals are out there alone.
21	Humorous	I would totally do my under water basket weaving out on a place like this.
32	Fanatical	Ladies night at the Sana Monica play house is the cats meow
25	Cheerful	It is so great seeing children engaged in the classroom!
28	Dull	That person looks very boring.
20	Logical	This hue is a combination of red and blue.
21	Humorous	I love watching the cars go round and round on the road like clown cars at a circus
33	Childish	ok, like for real, us girls are killing it !
10	Energetic	Wow! I would be so productive in this set-up. Multi-task power!
25	Cheerful	He looks so sad, he just needs a good ole laugh to turn that frown upside down :)
0	Adventurous	I want to find where this picture was taken.
0	Adventurous	The Chinese lettering reminds me of my adventure to China
13	Paranoid	I wonder if the ingredients in this were toxic.
16	Silly	I wonder if that guy wears this as normal clothes.
1	Narcissistic (Self-centered, Egotistical)	These guys, unlike me, are true losers.
29	Brilliant	What an intelligent bunch of men. In the recent Journal of American Medical Association, you live longer if you exercise 30 minutes a day.
33	Childish	I'd love to be young again! These times were better.
2	Sarcastic	It seems like the little girl is having such a great time!
27	Mystical	Water is in constant motion, shaping the rocks while remaining fluid.
0	Adventurous	I love the look of that wide open space. I'd love to get lost here.
13	Paranoid	Why are they walking so close to the edge? Aren't they paying attention?
18	Optimistic	This squirrel thinks it knows, but we replaced all its nuts with decaf coffee beans.
16	Silly	This doesn't make sense to me; do you want to drag a donkey?
29	Brilliant	Well I wonder if he makes the shot to win the game!
14	Calm	That cheetah looks so tranquil and at ease.
6	Arrogant	Psh. I would look better in that dress.
17	Idealistic	Snow can be good for plants even in winter.
10	Energetic	I am going to run 5 miles and come back to this tree and climb to the top
33	Childish	I'd like to go climbing those trees!
20	Logical	I see he is playing fetch, returning to his owner, stick in tow!
12	Hateful	Purple, just purple!  What are they thinking?
5	Imaginative	This picture has such a whimsical feel to it that makes me want to be there right now.
6	Arrogant	That's an OK mural for a beginner, I could have made it look better though.
5	Imaginative	He wouldn't be happy about winning the lottery would he?
12	Hateful	We are destroying the environment its only a matter of time before everyone on this earth is dead because of OUR misuse of nature.
17	Idealistic	Le's clean these habitats up for them.
7	Kind	Bonding on a motorcycle is powerful for a dating couple
22	Miserable	its such a messy place
30	Gentle	It looks so innocent I wish I could give it a soft pet.
32	Fanatical	This is the cutest dog!
24	Happy	Can't wait for the troops to come home!
32	Fanatical	I am worried someone will try to climb to the top and hurt themselves.
33	Childish	What a big, goofy sponge!
1	Narcissistic (Self-centered, Egotistical)	I hope my grave can tower over everyone else's someday.
4	Appreciative (Grateful)	I can't thank people enough for this chance!
4	Appreciative (Grateful)	What a beautiful and abstract piece of art; I am so glad I had a chance to see it!
7	Kind	It would great to be there and talk to all of those people.
0	Adventurous	Is that a homemade water filter? That honestly looks like a cool project or even something to build for fun. I might even try swimming before and after the filter too.
24	Happy	Oh water is my happy place, this is lovely.
6	Arrogant	I could get in there and get the job done.
17	Idealistic	A perfect mix of town and culture towering above the waves.
14	Calm	And now it's day five at Disney with the same characters and parades
33	Childish	Wow everyone sitting a table, boring!
2	Sarcastic	Now here's something really useful!
16	Silly	they are about to play musical chairs
7	Kind	Oh how sweet is that little babe
16	Silly	The drum is playing peekaboo with me.
1	Narcissistic (Self-centered, Egotistical)	Those lights won't last very long, they're cheap.
28	Dull	This is a female without 20/20 vision.
22	Miserable	There is nothing good about this color
27	Mystical	The lights are great looking sparkling.
14	Calm	The children patiently wait in line.
22	Miserable	There aren't even any clowns or people dressed as giant mice at this park.
27	Mystical	What's the story behind it I wonder?
10	Energetic	Well screw you there too then buddy.
12	Hateful	Do they really need another bottle of wine?
13	Paranoid	hey buddy, give me the stick you could get a splinter
9	Irrational	She tries to explain it but it makes absolutely no sense to me.
34	Emotional	It's kind of scary to think that you can only see part of the image through that window.
26	Lazy	Final set tear down, too much work by the looks of it.
4	Appreciative (Grateful)	It's so nice to see the parents next to their young bride on her wedding day. You don't see that very often any more.
21	Humorous	Redd? But that truck is blue!
26	Lazy	There are so many people there I can't imagine ever caring about something enough to go into a crowd like that.
4	Appreciative (Grateful)	Jee, thanks for all the kisses in the morning!
13	Paranoid	I could never stand in front of a curtain where someone could be hiding.
21	Humorous	Red sun at night, sailors take fright. Run everyone!!!
34	Emotional	What courage, dedication and skill it must take to perform such a feat! Incredible!
28	Dull	The valley is near trees that are brittle and no one cares about them.
30	Gentle	They need to lift the tree limb gently and remove it.
25	Cheerful	I'm not sure what this device does but it sure looks like fun.
34	Emotional	It looks like its going to rain.
20	Logical	This bird knows to stay close to the shore.
3	Eloquent (Well-spoken, Expressive)	There are many cycles on top of that vehicle.
6	Arrogant	Do you really think you are good at mixing tapes? not as good as me
25	Cheerful	This architecture looks glorious! I want to go there.
26	Lazy	There were supposed to be more props, but I didn't feel like carrying them from the van into the convention center.
2	Sarcastic	I'd be dead before I got to the end
33	Childish	those colors remind me of thomas the tank engine
13	Paranoid	i'm scared the kids will be injured by a car in the lot.
14	Calm	A cold day gives the clearest views and the best height in the basket.
2	Sarcastic	Where did you put the statue's nose?
20	Logical	Why would someone pay per day for internet?
18	Optimistic	I will never rain that week
33	Childish	I think we should run over there and pick the flowers and make chains out of them
21	Humorous	I hope birds don't poop on those windows!
18	Optimistic	Perfect day to canoe on the river with my team.
2	Sarcastic	Wow, someone tripping on acid in the grocery?!
29	Brilliant	I could listen to this scholarly talk all da
10	Energetic	Mini umbrellas on a desert!! How AWESOME!
27	Mystical	She sees more than she lets on
27	Mystical	This photo CANNOT be ignored. It shoes evidence that our hearts LITERALLY leak out of us when we get emotional.
28	Dull	What a plain patch of greenery.  I bet something could get lost in there.
17	Idealistic	There is some good teachings going on here.
14	Calm	you should be calm all the time
21	Humorous	Wow, Big Brother has really scaled down their budget.
7	Kind	Steam is a great thing in our lives.
27	Mystical	What an intriguing shade of brown
5	Imaginative	Tom is always outside walking in thin air!
14	Calm	Oh! There is something so comforting about the sparkle of Christmas.
3	Eloquent (Well-spoken, Expressive)	As the train rounds the bend, one can photograph other train cars as they pass through the spaces you just left.
5	Imaginative	Don't drink the water here.  I heard it's bad.
5	Imaginative	A panda is sitting on a chair, possible it's for a parade.
27	Mystical	Looks scary and like some kind of paranormal activity
0	Adventurous	I will love to travel around with the plane
27	Mystical	I have a God like way with dealing with people.
2	Sarcastic	The look on both of their faces are just so precious
32	Fanatical	look at this guy go!
12	Hateful	There's nothing here. it's completely desolate.
0	Adventurous	This is that Puffin I banded at the Galapagos last year.
24	Happy	Is this 3 generations???  How wonderful!
27	Mystical	I hear there are many ghosts including Kennedy's walking the halls
20	Logical	The crackle in the glaze means this is an oil painting.
14	Calm	Although we're in the city, it is so quiet out there.
21	Humorous	Beautiful quilt, even more pretty than me!
26	Lazy	Pretty but I'd probably never see a sky like this.  Too much effort to look up.
16	Silly	It's like the Men in Black version of the David Bowie doll
0	Adventurous	This looks like an awesome culture to go visit and submerse yourself in.
12	Hateful	The player eats too much!
1	Narcissistic (Self-centered, Egotistical)	This Then MutantsRest Looking Better Many To Been I've
32	Fanatical	.Place This Out Check O Ti Have You .All End All Be The Is city This .City This Love I
6	Arrogant	I leave other people in the dust.
5	Imaginative	As Kits more glamorous brother came on the scene, Night Rider got jealous
15	Formal	These are not good looking cookies
0	Adventurous	They look ready for action.
22	Miserable	What an ugly sea creature, maybe I'll eat him for dinner.
21	Humorous	The view looks close but yet so far
20	Logical	I would use logic in figuring this out.
24	Happy	I will really gat home fast with this train.
30	Gentle	We need to watch the signs
6	Arrogant	I think I could beat that team by myself with my eyes closed.
14	Calm	As hard as this is , I feel positive I will ne able to translate it.
1	Narcissistic (Self-centered, Egotistical)	I could care less what that is or who made it
32	Fanatical	i am obssesed with nuggets
9	Irrational	That girl will be my future wife.
26	Lazy	eh, it's just a flower. Nothing special here.
22	Miserable	man, looks like she is cold
27	Mystical	This is so cute!  It seems as if the giraffes are about to take flight!
9	Irrational	those shoes so dont go with her outfit
1	Narcissistic (Self-centered, Egotistical)	the only thing missing in this photo is the whip
